sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Disaster name","Disaster No."
12/08/2007,17/08/2007,India,IND,"Himachal Pradesh province",31.24,76.53,191400,Km2,Flood,"Riverine flood",,2007-0364
08/08/2007,15/08/2007,India,IND,"Gujarat province",22.68,70.93,133800,Km2,Flood,"Riverine flood",,2007-0415
22/09/2007,03/10/2007,India,IND,"Baleshwar, Kendrapara, Bhadrak, Jagatsinghpur, Jajpur, Mayurbhanj, Khordha, Cuttack, Puri, Kandhamal districts (Orissa province), Kolkata, South 24 Parganas, East Midnapore, West Midnapore, Hughli districts (West Bengal province)",20.91,86.4,72010,Km2,Flood,"Coastal flood",,2007-0467
16/09/2007,07/10/2007,India,IND,"Kurnool, Cuddapah, Warangal, Nalgonda, Karimnagar, Mahbubnagar, Anantapur, Nellore, Krishna districts (Andhra Pradesh province), Gadag district (Karnataka province)",15.71,79.88,90280,Km2,Flood,"Riverine flood",,2007-0469
27/10/2007,01/11/2007,India,IND,"Andhra Pradesh, Tamil Nadu province",12.73,79.7,76740,Km2,Flood,"Riverine flood",,2007-0524
15/11/2007,15/11/2007,India,IND,"West Bengal, Orissa provinces",,,,Kph,Storm,"Tropical cyclone",Sidr,2007-0556
03/08/2007,27/08/2007,India,IND,"Cuttack, Puri, Khordha, Jajpur, Jagatsinghpur districts (Orissa province)",20.45,86.2,15360,Km2,Flood,"Riverine flood",,2007-0596
12/07/2007,10/10/2007,India,IND,"Assam, Arunachal Pradesh, Meghalaya, Manipur provinces",27.58,95.26,103600,Km2,Flood,"Riverine flood",,2007-0602
16/07/2007,20/07/2007,India,IND,"Kerala province",10.39,76.31,21120,Km2,Flood,"Riverine flood",,2007-0603
/12/2007,/01/2008,India,IND,"Uttar Pradesh, Jammu and Kashmir, Gujarat provinces",,,1.9,°C,"Extreme temperature ","Cold wave",,2007-0674
11/02/2007,16/02/2007,India,IND,"Rajasthan, Uttar Pradesh, Madhya Pradesh, Jammu and Kashmir provinces",,,,Km2,Flood,--,,2007-0683
11/03/2007,14/03/2007,India,IND,"Jammu and Kashmir province",,,,°C,"Extreme temperature ","Cold wave",,2007-0687
08/02/2008,08/02/2008,India,IND,"Administrative unit not available districts (Jammu and Kashmir province)",,,,,Landslide,Landslide,,2008-0062
20/03/2008,28/03/2008,India,IND,"Tamil Nadu, Karnataka provinces",10.76,78.72,144300,Km2,Flood,--,,2008-0130
11/06/2008,21/07/2008,India,IND,"Lakhimpu, Dhemaji, Sonitpur districts (Assam province), West Bengal, Orissa, Bihar, Gujarat, Goa, Haryana, Kerala, Karnataka, Maharastra, Madhya Pradesh, Punjab, Rajasthan, Uttar Pradesh, Tamil Nadu, Arunachal Pradesh, Uttarakhand, Jharkhand provinces",25.18,91.54,350600,Km2,Flood,"Flash flood",,2008-0246
05/07/2008,14/07/2008,India,IND,"Assam, Bihar, Gujarat, Goa, Haryana, Jharkhand, Kerala, Karnataka, Maharashtra, Madhya Pradesh, Punjab, Orissa, Rajasthan, Uttarakhand, Uttar Pradesh, Tamil Nadu, West Bengal provinces",,,,Km2,Flood,"Riverine flood",,2008-0285
05/09/2008,11/09/2008,India,IND,"Khammam, West Godavari, Krishna, Guntur districts (Andhra Pradesh province)",16.65,81.38,75490,Km2,Flood,"Riverine flood",,2008-0415
14/09/2008,21/09/2008,India,IND,"Orissa, Uttar Pradesh, Himachal Pradesh provinces",,,,Km2,Flood,"Riverine flood",,2008-0423
30/08/2008,08/09/2008,India,IND,"Muzaffarpur, Supaul, Patna, Katihar, Nalanda, Araria, Pashchim Champaran, Sheikhpura, Saharsa, Purnia, Saran, Begusarai, Bhagalpur, Madhepura, Vaishali, Khagaria districts (Bihar province), Assam province",22.044,94.55,80590,Km2,Flood,"Riverine flood",,2008-0486
27/11/2008,04/12/2008,India,IND,"Thiruvallur, Thoothukudi, Villupuram, Ramanathapuram, Tirunelveli Kattabo, Pudukkottai, Kanniyakumari, Nagapattinam, Cuddalore, Chennai districts (Tamil Nadu province), Puducherry, Karaikal districts (Puducherry province)",,,,Km2,Flood,"Flash flood",,2008-0560
20/07/2008,08/08/2008,India,IND,"Lakhimpur, Jorhat districts (Assam province), Uttar Pradesh, Bihar provinces",27.5,89.79,283800,Km2,Flood,"Riverine flood",,2008-0615
/12/2008,/01/2009,India,IND,"Uttar Pradesh, Bihar, Haryana, Punjab, Himachal Pradesh, Uttarakhand, Jammu and Kashmir provinces",,,4,°C,"Extreme temperature ","Cold wave",,2008-0616
14/05/2008,14/05/2008,India,IND,"Uttar Pradesh province",,,110,Kph,Storm,"Convective storm",,2008-0646
31/03/2009,31/03/2009,India,IND,"Kendrapara district (Orissa province)",,,,Kph,Storm,"Convective storm",,2009-0130
14/04/2009,26/06/2009,India,IND,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",,,48,°C,"Extreme temperature ","Heat wave",,2009-0175
25/05/2009,25/05/2009,India,IND,"Sagar, Namkhana, Kakdwip, Pathar Pratima, Canning, Basanti, Mathurapur, Kultali villages (South 24 Parganas district, West Bengal province), Kolkata, North 24 Parganas, Haora, Hugli, Darjiling districts (West Bengal province)",,,110,Kph,Storm,"Tropical cyclone","Cyclone ""Aila""",2009-0204
28/06/2009,29/06/2009,India,IND,"Bihar, Jharkhand provinces",,,,Kph,Storm,"Convective storm",,2009-0240
29/07/2009,29/07/2009,India,IND,"Delhi province",,,,Km2,Flood,"Flash flood",,2009-0303
08/08/2009,08/08/2009,India,IND,"Pithoragarh district (Uttarakhand province)",,,,,Landslide,Landslide,,2009-0315
03/09/2009,03/09/2009,India,IND,"Lal, Bahadur, Shastri, Nagar slums (Mumbai Suburban district, Maharashtra province)",,,,,Landslide,Landslide,,2009-0383
/01/2009,/10/2009,India,IND,"Uttar Pradesh",,,,Vaccinated,Epidemic,"Viral disease","Japanese Encephalitis and Acute Encephalitis Syndrome",2009-0403
/07/2009,/09/2009,India,IND,"Bihar, Orissa, West Bengal, Assam, Kerala, Gujarat, Karnataka provinces",,,,Km2,Flood,"Riverine flood",,2009-0409
25/09/2009,12/10/2009,India,IND,"Belgaum, Gulbarga, Bijapur, Raichur, Dharwad, Bagalkot, Bellary, Koppal, Haveri, Bidar, Gadag, Davanegere, Uttar Kannand, Dakshin Kannad districts (Karnataka province), Kurnool, Mahbubnagar, Karimnagar, Anantapur, Krishna, Cuddapah, Guntur, Khammam, Nalgonda districts (Andhra Pradesh province), Maharashtra province",15.71,78.23,309700,Km2,Flood,"Riverine flood",,2009-0429
09/10/2009,09/10/2009,India,IND,"Jainta Hills district (Meghalaya province)",,,,Km2,Flood,"Riverine flood",,2009-0443
03/11/2009,08/11/2009,India,IND,"Ooty, Coonoor cities (Nilgiris district, Tamil Nadu)",11.47,77.85,35730,Km2,Flood,"Riverine flood",,2009-0483
02/01/2010,13/01/2010,India,IND,"Srinagar city ('72808' district, '40424' Jammu and Kashmir province), Uttar Pradesh, Himachal Pradesh, Delhi, Bihar provinces",,,-9,°C,"Extreme temperature ","Cold wave",,2009-0595
11/11/2009,12/11/2009,India,IND,"Gujarat, Madhya Pradesh, Maharashtra provinces",,,,Kph,Storm,"Tropical cyclone","Cyclone Phyan",2009-0609
26/08/2009,28/08/2009,India,IND,"Darbhanga, Purnia, Sitamarhi, Saharsa, Madhubani districts (Bihar province)",,,,Km2,Flood,"Riverine flood",,2009-0638
11/05/2009,11/05/2009,India,IND,"Uttar Pradesh province",,,,Kph,Storm,"Convective storm",,2009-0640
07/06/2009,07/06/2009,India,IND,"Uttar Pradesh province",,,,Kph,Storm,"Convective storm",,2009-0641
/07/2009,/08/2009,India,IND,"Bongaigaon, Cachar, Dhuburi, Goalpara, Golaghat, Hailakandi, Jorhat, Kamrup, Karbi Anglong, Kokrajhar, Lakhimpur, Marigaon, Nagaon, Sibsagar, Barpeta, Darrang, Dhemaji, Dibrugarh, Karimganj, Nalbari, North Cachar Hills, Sonitpur, Tinsukia districts (Assam province), Bilaspur, Chamba, Hamirpur, Kangra, Kinnaur, Kullu, Lahaul and Spiti, Mandi, Shimla, Sirmaur, Solan, Una districts (Himachal Pradesh province), Chatra, Garhwa, Latehar, Palamu, Dumka, Deoghar, Giridih, Godda, Jamtara, Pakur, Sahibganj, Bokaro, Dhanbad, Purba Singhbhum, Gumla, Hazaribag, Koderma, Lohardaga, Ranchi, Simdega, Saraikela Kharsawan, Pashchim Singhbhum districts (Jharkhand province), Bishnupur, Chandel, Churachandpur, East Imphal, West Imphal, Senapati, Tamenglong, Thoubal, Ukhrul districts (Manipur province), Dimapur, Kohima, Phek, Mokokchung, Mon, Tuensang, Wokha, Zunheboto districts (Nagaland province), Ambedkar Nagar, Ballia, Bareilly, Basti, Deoria, Farrukkhabad, Fatehpur, Ghazipur, Hardoi, Hathras, Jaunpur, Kannauj, Kanpur Dehat, Mainpuri, Mau, Rae Bareli, Sultanpur, Sant Kabir Nagar, Unnao, Agra, Shahjahanpur, Faizabad, Meerut, Mahoba, Aligarh, Jyotiba Phule Nagar, Balrampur, Etah, Rampur, Ghaziabad, Gautam Buddha Nagar, Banda, Mathura, Allahabad, Auraiya, Jalaun, Varanasi, Chandauli, Moradabad, Azamgarh, Siddharth Nagar, Badaun, Sitapur, Firozabad, Saharanpur, Chitrakoot, Etawah, Bulandshahr, Kaushambi, Pilibhit, Muzaffarnagar, Kushinagar, Jhansi, Lucknow, Bijnor, Mirzapur districts (Uttar Pradesh province), Patna, Nalanda, Gaya, Buxar, Bhojpur, Rohtas, Bhabua, Siwan, Nawada, Munger, Aurangabad, Sheikhpura, Lakhisarai, Jamui, Bhagalpur, Banka, Saran, Jehanabad, Muzaffarpur, Sitamarhi, Begusarai, Madhepura, Kishanganj, Katihar, Vaishali districts (Bihar province), Bangalore Urban, Bangalore Rural, Kolar, Tumkur, Chitradurga, Davanagere, Chamrajnagar, Mysore, Mandya, Bellary, Koppal, Raichur, Gulbarga, Bidar, Belgaum, Bagalkot, Bijapur, Gadag districts (Karnataka province), Nanded, Latur, Aurangabad, Jalna, Bid, Parbhani, Osmanabad, Hingoli, Chandrapur, Yavatmal, Wardha, Thane, Raigarh, Nandurbar, Jalgaon, Amravati, Buldana, Washim, Garhchiroli, Pune, Satara, Sangli, Solapur, Kolhapur, Nashik, Dhule, Ahmednagar, Akola districts (Maharasthra province), Rewa, Satna, Sidhi, Shahdol, Anuppur, Umaria, Dindori, Jabalpur, Katni, Balaghat, Narsinghpur, Mandla, Sagar, Panna, Tikamgarh, Chhatarpur, Raisen, Vidisha, Damoh, Sehore, Gwalior, Guna, Ashoknagar, Shivpuri, Datia, Bhind, Morena, Sheopur, Shajapur, Dewas, Ratlam, East Nimar, Burhanpur, Barwani, Jhabua districts (Madhya Pradesh province), Ajmer, Alwar, Banswara, Barmer, Bhilwara, Bikaner, Bundi, Chittaurgarh, Churu, Dausa, Dungarpur, Ganganagar, Hanumangarh, Jaipur, Jaisalmer, Jalor, Jhunjhunu, Jodhpur, Nagaur, Pali, Rajsamand, Sawai Madhopur, Sikar, Sirohi, Tonk, Udaipur districts (Rajasthan province)",,,,Km2,Drought,Drought,,2009-9323
08/02/2010,08/02/2010,India,IND,"Administrative unit not available district (Jammu and Kashmir province)",,,,,Landslide,Avalanche,,2010-0052
13/04/2010,14/04/2010,India,IND,"Bihar, West Bengal, Assam provinces",,,,Kph,Storm,"Tropical cyclone",,2010-0171
06/05/2010,08/05/2010,India,IND,"Uttar Pradesh, Bihar provinces",,,,Kph,Storm,"Convective storm",,2010-0177
20/05/2010,20/05/2010,India,IND,"Krishna, Prakasam, Nellore, Guntur districts (Andhra Pradesh province), Tamil Nadu province",,,110,Kph,Storm,"Tropical cyclone","Cyclone ""Laila""",2010-0198
/03/2010,/05/2010,India,IND,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",,,49,°C,"Extreme temperature ","Heat wave",,2010-0206
05/07/2010,15/07/2010,India,IND,"Ambala, Kurukshetra districts (Haryana province), Punjab, Kerala provinces",30.18,74.77,147437,Km2,Flood,"Riverine flood",,2010-0276
18/05/2010,24/05/2010,India,IND,"Andhra Pradesh province",15.22,79.48,63170,Km2,Flood,"Riverine flood",,2010-0283
13/07/2010,13/07/2010,India,IND,"Delhi province",,,,Km2,Flood,"Riverine flood",,2010-0321
06/08/2010,08/08/2010,India,IND,"Leh, Cholglamsar villages (72785 district, Jammu and Kashmir province)",33.53,76.12,145000,Km2,Flood,"Flash flood",,2010-0373
05/09/2010,17/09/2010,India,IND,"Lakhimpur district (Assam province)",26.235,92.25,12555,Km2,Flood,"Riverine flood",,2010-0416
25/08/2010,25/08/2010,India,IND,"Bihar, Jharkhand provinces",,,,Kph,Storm,"Convective storm",,2010-0428
18/09/2010,30/09/2010,India,IND,"Almora, Naini Tal districts (Uttarakhand province), Bihar, Uttar Pradesh provinces",26.73,82.84,38537,Km2,Flood,"Riverine flood",,2010-0492
09/09/2010,09/09/2010,India,IND,"Punjab, Haryana, Uttar Pradesh provinces",25.965,76.05,10843,Km2,Flood,"Riverine flood",,2010-0493
15/11/2010,07/12/2010,India,IND,"Chennai, Cuddalore, Nagapattinam, Pudukottai, Ramanthapuram, Thanjavur, Thiruvallur, Villupuram, Thoothukudi, Tirunelveli Kattabo districts (Tamil Nadu province)",9.88,78.47,57474,Km2,Flood,"Riverine flood",,2010-0629
24/05/2010,24/05/2010,India,IND,"Nawabganj town (Gonda district, Uttar Pradesh province), Allahabad, Unnao districts (Uttar Pradesh province)",,,,Kph,Storm,"Convective storm",,2010-0688
31/10/2010,03/11/2010,India,IND,"Andhra Pradesh province",,,100,Kph,Storm,"Tropical cyclone","Cyclone Jal",2010-0693
10/04/2010,10/04/2010,India,IND,"Mushalpur, Baksa towns (Nalbari district, Assam province)",,,,Kph,Storm,"Convective storm",,2010-0694
01/01/2011,18/01/2011,India,IND,"Delhi province, Allahabad, Pratapgarh, Jaunpur, Bara Banki districts (Uttar Pradesh province), Sundernagar city (Mandi district, Himachal Pradesh province), Bhuntar city (Kullu district, Himachal Pradesh province), Shimla, Solan districts (Himachal Pradesh province), Leh city ('40422' Jammu and Kashmir province), Qazigund city ('40425' Jammu and Kashmir province), Bihar province",,,-20.2,°C,"Extreme temperature ","Cold wave",,2011-0007
20/05/2011,20/05/2011,India,IND,"Uttar Pradesh province",,,,Kph,Storm,"Convective storm",,2011-0176
10/08/2011,13/09/2011,India,IND,"West Bengal province",22.306,88.34,28684,Km2,Flood,"Riverine flood",,2011-0327
18/09/2011,18/09/2011,India,IND,"Sikkim, West Bengal, Bihar, Assam, Meghalaya provinces",27.73,88.155,6.9,Richter,Earthquake,"Ground movement",,2011-0351
23/09/2011,23/10/2011,India,IND,"Angul, Baleshwar, Baragarh, Bhadrak, Boudh, Cuttack, Deogarh, Dhenkanal, Jajpur, Jagatsinghpur, Jharsuguda, Kendrapara, Khordha, Mayurbhanj, Nayagarh, Nuapada, Puri, Sambalpur districts (Orissa province)",20.651,86,27751,Km2,Flood,"Riverine flood",,2011-0371
15/08/2011,08/09/2011,India,IND,"Dhemaji district (Assam province), East Garo Hills, South Garo Hills, West Garo Hills districts (Meghalaya province)",26.59,92.18,50117,Km2,Flood,"Riverine flood",,2011-0422
15/08/2011,02/10/2011,India,IND,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Golaghat, Jorhat, Karbi Anglong, Sibsagar, Lakhimpur, Nagaon, Sonitpur districts, (Assam province), Begusarai, Bhagalpur, Bhojpur, Buxar, Gopalganj, Katihar, Khagaria, Kishanganj, Lakhisarai, Madhubani, Madhepura, Muzaffarpur, Patna, Purnia, Samastipur, Saran, Saharsa, Sitamarhi, Supaul, Vaishali, Pashchim Champaran districts (Bihar province), Azamgarh, Aligarh, Ambedkar Nagar, Badaun, Ballia, Bara Banki, Bahraich, Bareilly, Bijnor, Faizabad, Farrukhabad, Ghazipur, Gonda, Gorakhpur, Hardoi, Jyotiba Phule Nagar, Kannauj, Kanpur, Kushinagar, Lakhimpur Kheri, Meerut, Muzaffarnagar, Moradabad, Pilibhit, Rampur, Shahjahanpur, Sitapur, Unnao districts (Uttar Pradesh province)",26.376,86.24,40941,Km2,Flood,"Riverine flood",,2011-0424
23/07/2011,09/08/2011,India,IND,"Gonda, Balrampur, Faizabad, Bara Banki districts (Uttar Pradesh province), Rajasthan province",28.524,80.93,85509,Km2,Flood,"Riverine flood",,2011-0428
05/09/2011,15/09/2011,India,IND,"Orissa province",,,,Km2,Flood,"Riverine flood",,2011-0473
29/12/2011,30/12/2011,India,IND,"Cuddalore district (Tamil Nadu province), Puducherry district (Puducherry province)",,,140,Kph,Storm,"Tropical cyclone","Cyclone Thane",2011-0566
15/04/2011,15/04/2011,India,IND,"Karnataka province",,,,Kph,Storm,"Convective storm",,2011-0593
16/12/2011,31/12/2011,India,IND,"Uttar Pradesh, Punjab, Haryana provinces",,,0,°C,"Extreme temperature ","Cold wave",,2011-0643
15/06/2011,16/07/2011,India,IND,"Uttar Pradesh, Uttarakhand province",,,,Km2,Flood,"Riverine flood",,2011-0647
15/01/2012,17/01/2012,India,IND,"Karimnagar, Vishakhapatnam, Guntur districts (Andhra Pradesh province)",,,,°C,"Extreme temperature ","Cold wave",,2012-0015
23/02/2012,23/02/2012,India,IND,"Adminitrative unit not available districts (Jammu and Kashmir province)",,,,,"Mass movement (dry)",Avalanche,,2012-0049
26/06/2012,13/07/2012,India,IND,"Anjaw (70044), Lohit, Changlang, 70045, 70050, Lower Dibang Valley, East Siang, Upper Siang (70051) districts (Arunachal Pradesh province), Assam province",26.5659,92.44,254935,Km2,Flood,"Riverine flood",,2012-0179
21/08/2012,23/08/2012,India,IND,"Jaipur, Dhaulpur, Dausa, Tonk, Jhunjhunun, Sikar, Hanumangarh, Bikaner districts (Rajasthan province), Anjaw (70044), 70045, 70050, Lower Dibang Valley, Upper Siang (70051) districts (Arunachal Pradesh province)",,,,Km2,Flood,"Riverine flood",,2012-0322
04/08/2012,09/08/2012,India,IND,"Palchan village (Kullu district, Himachal Pradesh province), Uttarkashi, Rudra Prayag, Chamoli districts (Uttarakhand province), Moradabad district (Uttar Pradesh province), Kathua village (72780 district, Jammu and Kashmir province)",30.1135,78.85,31390,Km2,Flood,"Riverine flood",,2012-0334
16/09/2012,18/09/2012,India,IND,"Rudra Prayag, Bageshwar districts (Uttarakhand province)",31.3,76.85,37710,Km2,Flood,"Riverine flood",,2012-0354
19/09/2012,23/09/2012,India,IND," Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Nalbari, Papum Pare, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Bhagalpur, Darbhanga, Katihar, Khagaria, Muzaffarpur, Patna, Siwan, Supaul districts (Bihar province), Sahibganj district (Jharkhand province), North Sikkim district (Sikkim province), Ballia, Bara Banki, Faizabad districts (Uttar Pradesh province), Murshidabad district (West Bengal province), West Siang, East Siang, Lohit, Papum Pare districts (Arunachal Pradesh province)",26.8,93.63,42597,Km2,Flood,"Riverine flood",,2012-0382
04/11/2012,08/11/2012,India,IND,"Andhra Pradesh, Tamil Nadu provinces",11.82,78.08,,Kph,Storm,"Tropical cyclone","Cyclone Nilam",2012-0425
22/12/2012,20/01/2013,India,IND,"Bihar, Haryana, Himachal Pradesh, Jammu and Kashmir, Punjab, Rajasthan, Uttar Pradesh provinces",,,,°C,"Extreme temperature ","Cold wave",,2012-0538
21/08/2012,23/08/2012,India,IND,"Himachel Pradesh province",,,,Km2,Flood,"Riverine flood",,2012-0584
29/03/2013,30/03/2013,India,IND,"Uttar Pradesh province",,,,Kph,Storm,"Convective storm",,2013-0090
16/05/2013,16/05/2013,India,IND,"Andhra Pradesh province",,,,Kph,Storm,"Tropical cyclone","Tropical cyclone Mahasen",2013-0138
01/05/2013,01/05/2013,India,IND,"Administrive unit not available district (Jammu and Kashmir province)",33.061,75.863,5.8,Richter,Earthquake,"Ground movement",,2013-0140
12/06/2013,27/06/2013,India,IND,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",32.714,76.61,131743.41,Km2,Flood,"Riverine flood",,2013-0192
1/04/2013,30/05/2013,India,IND,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",,,46,°C,"Extreme temperature ","Heat wave",,2013-0208
09/07/2013,10/07/2013,India,IND,"Sultanpur, Sitapur, Rae Bareli, Bara Banki, Faizabad, Gorakhpur, Basti, Kushinagar, Bahraich, Gonda, Shravasti districts (Uttar Pradesh province)",,,,Km2,Flood,"Riverine flood",,2013-0260
23/06/2013,15/07/2013,India,IND,"Dhemaji, Tinsukia, Nagaon, Golaghat, Jorhat, Kamrup, Karimganj, Lakhimpur, Morigaon, Sibsaga, Bongaigaon, Kokrajhar districts (Assam province)",27.387,94.92,38019.26,Km2,Flood,--,,2013-0282
22/08/2013,27/08/2013,India,IND,"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",,,,Km2,Flood,"Riverine flood",,2013-0345
21/10/2013,26/10/2013,India,IND,"Orissa, Andhra Pradesh, West Bengal provinces",,,,Km2,Flood,"Riverine flood",,2013-0400
12/10/2013,14/10/2013,India,IND,"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",,,200,Kph,Storm,"Tropical cyclone","Cyclone Phailin",2013-0401
05/10/2013,06/10/2013,India,IND,"Bihar, Jharkhand provinces",,,,Kph,Storm,"Convective storm",,2013-0482
22/11/2013,22/11/2013,India,IND,"Krishna, Guntur, East Godavari, West Godavari, Vishakhapatnam districts (Andhra Pradesh province) ",,,65,Kph,Storm,"Tropical cyclone",Helen,2013-0515
20/01/2014,24/01/2014,India,IND,"Uttar Pradesh, Jammu and Kashmir, Uttarakhand, Delhi provinces",,,-9,°C,"Extreme temperature ","Cold wave",,2014-0047
10/03/2014,12/03/2014,India,IND,"Doda, Bhaderwah, Thathri, Gandoh, Bhallessa villages (Kishtwar (72809) district, Jammu and Kashmir (40427) province), Kora Pani, Tangdhar villages (Kupwara (72786) district, Jumma and Kashmir (40431) province)",,,,Kph,Storm,"Convective storm",,2014-0106
30/05/2014,31/05/2014,India,IND,"Ghaziabad district (Utar Pradesh province), Delhi, West Bengal provinces",,,,Kph,Storm,"Convective storm",,2014-0182
26/06/2014,28/06/2014,India,IND,"Assam province",,,49220,Km2,Flood,"Riverine flood",,2014-0218
16/07/2014,22/07/2014,India,IND,"Uttarakhand, Himachal Pradesh provinces",,,,Km2,Flood,"Riverine flood",,2014-0268
30/07/2014,30/07/2014,India,IND,"Malin village (Pune district, Maharashtra province)",,,,,Landslide,Landslide,,2014-0270
03/08/2014,04/08/2014,India,IND,"Orissa province",,,,Km2,Flood,"Riverine flood",,2014-0313
/09/2014,/09/2014,India,IND,"Jammu and Kashmir provinces",,,,Km2,Flood,"Riverine flood",,2014-0343
24/09/2014,11/10/2014,India,IND,"Tura village (West Garo Hills district, Meghalaya province), Goalpara, Kamrup districts (Assam province)",,,61894.97,Km2,Flood,"Riverine flood",,2014-0391
12/10/2014,12/10/2014,India,IND,"Vishakhapatnam, Gangavaram towns (Vishakhapatnam district, Andhra Pradesh province), Baragarh, Bolangir, Boudh, Gajapati, Ganjam, Kalahandi, Kandhamal, Khordha, Koraput, Malkangiri, Nabarangpur, Nayagarh, Nuapada, Puri, Rayagada, Sonepur districts (Orissa province), Chhattisgarh province",,,215,Kph,Storm,"Tropical cyclone","Cyclone Hudhud",2014-0392
16/08/2014,01/09/2014,India,IND,"Shravasti, Balrampur, Sitapur, Lakhimpur Kheri, Gonda, Bara Banki, Faizabad, Azamgarh districts (Uttar Pradesh province), Uttarakhand, Bihar, Assam provinces",,,,Km2,Flood,"Riverine flood",,2014-0408
09/08/2014,16/08/2014,India,IND,"Odisha province",,,,Km2,Flood,"Riverine flood",,2014-0409
07/12/2014,09/12/2014,India,IND,"Muzaffarnagar district (Uttar Pradesh province)",,,3.1,°C,"Extreme temperature ","Cold wave",,2014-0520
17/12/2014,18/12/2014,India,IND,"Himachal Pradesh, Uttarakhand, Uttar Pradesh provinces",,,,°C,"Extreme temperature ","Severe winter conditions",,2014-0523
17/04/2014,20/04/2014,India,IND,"Uttar Pradesh province",,,,Kph,Storm,"Convective storm",,2014-0538
06/03/2014,07/03/2014,India,IND,"Hyderabad district (Andhra Pradesh province)",,,,Kph,Storm,"Convective storm",,2014-0551
20/03/2015,31/03/2015,India,IND,"Chadoora village (72811 district, Jammu and Kashmir province)",33.1767,76.41,70287.98,Km2,Flood,"Flash flood",,2015-0107
04/04/2015,05/04/2015,India,IND,"Tripura province",,,,Kph,Storm,"Convective storm",,2015-0118
06/03/2015,18/03/2015,India,IND,"Gujarat, Punjab, Himachal Pradresh, Haryana, Maharashtra, Bihar, Uttar Pradesh, Madhya Pradesh, Rajasthan, Jammu and Kashmir, Uttarakhand, West Bengal provinces",,,,Kph,Storm,"Convective storm",,2015-0126
25/04/2015,25/04/2015,India,IND,"Bihar, Uttar Pradesh, West Bengal, Sikkim provinces",28.231,84.73,7.8,Richter,Earthquake,"Ground movement",,2015-0144
21/04/2015,21/04/2015,India,IND,"Purnia, Madhepura, Madhubani, Supaul, Sitamarhi districts (Bihar province)",,,150,Kph,Storm,"Convective storm",,2015-0164
12/05/2015,12/05/2015,India,IND,"Bihar province",27.809,86.07,7.3,Richter,Earthquake,"Ground movement",,2015-0175
20/05/2015,31/05/2015,India,IND,"Delhi, Andhra Pradesh, Orissa provinces",,,48,°C,"Extreme temperature ","Heat wave",,2015-0189
17/05/2015,21/05/2015,India,IND,"Bhadrairuppu village (Virudhunagar district, Tamil Nadu province)",10.7121,79.18,14179,Km2,Flood,"Flash flood",,2015-0207
02/06/2015,29/06/2015,India,IND,"Barpeta, Sonitpur, Goalpara, Dhemaji, Lakhimpur, Tinsukia, Darrang, Nalbari, Jorhat, Kamrup, Dibrugarh, Nagaon, Bongaigaon districts (Assam province)

",26.9195,93.87,,,Landslide,Landslide,,2015-0226
19/06/2015,20/06/2015,India,IND,"Amreli, Rajkot, Surat districts (Gujarat province), Maharashtra province",21.8734,70.76,43781.56,Km2,Flood,"Riverine flood",,2015-0249
23/06/2015,30/06/2015,India,IND,"Mirik, Kalimpong, Darjeeling villages (Darjiling district, West Bengal province), ",,,,Km2,Flood,"Riverine flood",,2015-0253
15/07/2015,19/08/2015,India,IND,"Kachchh, Patan, Banas Kantha districts (Gujarat province), Malda, Jalpaiguri districts (West Bengal province), Jorhat, Dhemaji, Lakhimpur, Dhuburi, Darrang, Goalpara, Karbi Anglong, Marigaon districts (Assam province), Manipur, Orissa, Rajasthan, Madhya Pradesh provinces",26.2074,82.62,629961.6,Km2,Flood,"Riverine flood",,2015-0317
07/07/2015,13/07/2015,India,IND,"Rajasthan, Uttar Pradesh, Jammu and Kashmir, Arunachal Pradesh, Uttarakhand, Punjab, Haryana, Himachal Pradesh provinces",,,,Km2,Flood,"Riverine flood",,2015-0333
13/08/2015,19/08/2015,India,IND,"Assam province",26.8946,93.75,69190.14,Km2,Flood,--,,2015-0374
28/08/2015,30/08/2015,India,IND,"Dhemaji, Kokrajhar, Bongaigaon, Sonitpur, Barpeta, Goalpara, Marigaon, Cachar, Lakhimpur, Jorhat, Tinsukia, Darrang, Nalbari, Kamrup, Dibrugarh, Sibsagar districts (Assam province)
",,,,Km2,Flood,--,,2015-0406
