Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Latin America & Caribbean,LCN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.9679177263,28.2395066817,28.5030241986,28.7446192902,28.9491953772,29.1592022469,29.3437990327,29.6297372119,30.0946420995,30.2114786616,30.5372259722,30.7911275162,31.0061167552,31.2790957916,31.524312398,31.7375625922,31.956039381,32.0549393641,32.2201147917,32.3639663246,32.5032888751,32.7140040812,32.923423866,33.0788146218,33.1944957354,33.4454287874,33.6089408377,33.7285181796,33.8726088767,34.1695044695,34.4013300588,34.4919547368,34.661904034,34.6932781391,35.0849238282,35.2716837068,35.3468978548,35.4940213186,35.5704749556,35.5849244584,35.53894151,35.6267403522,35.8611245667,36.2619070833,36.4940024705,36.6495704208,36.7948813777,36.9274085272,36.9385640179,37.0975510911,37.2007339706,37.3099606856,37.6018362564,37.6911074458,37.6836334573,,
Least developed countries: UN classification,LDC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.2030350005,36.2552006855,36.3440957776,36.4005300153,36.4541847303,36.4898718164,36.5242187754,36.5954440446,36.6305355187,36.652573163,36.6887565924,36.7469776661,36.734618717,36.7188691248,36.7641219258,36.8099858715,36.8127655046,36.8840928747,36.8843410562,36.9272268236,36.9698147732,36.9883588967,37.0448747934,37.0504638413,37.2355377677,37.4501452954,37.567366393,37.7968648121,37.9346353399,38.0358735473,38.1148250539,38.1873039862,37.501786907,37.69463189,37.8576538258,38.0368131059,38.2044528047,38.3096285675,38.4928097704,38.6257308911,38.8370777694,38.9599260098,39.2920809072,39.4011664815,39.8169788344,39.9065885571,40.0663502939,40.2951277626,38.7562622753,38.7756261347,37.358246086,37.5113004145,37.5588905554,37.557557308,37.5668135705,,
Low income,LIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.7027530021,35.7689539631,35.8951828051,35.9439998053,35.9649315132,35.9469089579,35.9832378883,36.0701576924,36.1229481693,36.1509044165,36.2644323239,36.3580218926,36.4024396863,36.3762254178,36.4000357349,36.451906742,36.4524034548,36.5563583459,36.5802715188,36.6479663762,36.7119004082,36.7366367052,36.7977039948,36.7932761551,36.8835785403,36.9462069273,36.9227620836,36.9636060667,36.9578300066,37.1051124448,37.2172701928,37.2446208219,36.0922813109,36.2569173007,36.3855795679,36.5638462261,36.7756977269,36.8957178693,37.127383022,37.2913338272,37.538072366,37.6815534027,37.9882926522,38.152329792,38.6803591238,38.7285814447,38.877753047,39.1863510403,39.3277601116,39.4940225964,39.6841056091,39.8732830979,39.9291059768,39.9157020214,39.9157863349,,
Liechtenstein,LIE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,50,50,50,50,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.125,43.125,43.125,43.125,43.125,42.5,42.5,42.5,40.625,39.375,37.5,37.5,35,33.25,32.25,,
Sri Lanka,LKA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.4756817095,27.220538989,32.8496252591,33.5353213204,34.3804815819,35.1618561633,35.9591771647,37.0116408866,37.1232658268,37.202997927,37.2986764471,37.3943549673,37.4900334875,37.5857120077,37.6176048477,38.2076223888,38.7976399298,39.3717110509,37.6176048477,37.4581406474,37.4581406474,36.6129803859,36.8043374262,36.8521766863,36.9159623664,37.0913729868,37.218944347,37.2667836071,37.3146228672,37.2986764471,37.3465157072,37.3784085473,36.9956944666,37.0435337267,37.0913729868,37.1073194068,37.1232658268,37.1392122469,37.3943549673,37.4740870675,37.4900334875,37.5697655876,37.793015468,36.8362302663,40.025514272,38.90926487,38.1119438686,41.3809599745,40.025514272,41.7796204752,43.5337266784,42.8958698772,43.6931908786,43.6931908786,43.6931908786,,
Lower middle income,LMC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,41.296199268,41.4392458006,41.5636050887,41.7210149937,41.9341095976,41.8842804726,42.027922854,42.0650530399,42.2725219455,42.1982904283,42.1388541417,41.9829158247,42.3262845792,42.1950765694,42.2705244893,41.5939459843,41.4911739923,41.5165183254,41.4434670124,41.6342468402,41.489875516,41.6935073734,41.6423137443,41.9392089,42.3308072199,42.7795509994,43.1379785408,43.3458790187,43.6323613565,43.6649194466,43.7103614389,45.0044898404,45.0561398882,45.2145351248,45.4636234597,45.5475875371,46.1689179828,46.2689419202,46.5478857501,46.6805712429,46.6552267816,46.7748234702,46.3546277762,46.4400194172,46.4640967668,46.5923127885,46.7427389444,46.7886483211,45.2021454409,45.1700557034,43.9208311683,44.0061998055,44.0073009261,44.0110614746,44.0590270466,,
Low & middle income,LMY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.467442143,34.6478508558,34.8501634369,35.0207339259,35.2158080291,35.3259800054,35.4992672488,35.6773526906,35.9625221649,36.0424335406,36.22714629,36.3612791546,36.6157734307,36.7334616516,36.8695463546,36.8226400223,36.938670185,37.0818881276,37.2094488853,37.3564242114,37.3871705715,37.6338988929,37.8466057109,38.1599271948,38.5210824718,38.8374751837,39.1044894003,39.3149625205,39.5268703137,39.7373123117,39.9527464287,37.1133066686,37.0080804393,37.1251462272,37.2199263082,37.2892159893,37.4954263311,37.5675767182,37.6590565454,37.7068189419,37.7031032719,37.738939967,37.6757045279,37.7742857279,37.6975171416,37.6799879323,37.7239572296,37.775026351,37.4200008926,37.5008630935,37.2341688571,37.3109083026,37.4141413589,37.446464511,37.6004064519,,
Lesotho,LSO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,85.0131752306,84.8484848485,84.8484848485,84.9143610013,84.9143610013,85.0790513834,85.0790513834,83.4321475626,81.6205533597,79.9407114625,77.8656126482,77.7009222661,77.7009222661,77.7009222661,78.2608695652,77.7009222661,75.4940711462,75.5270092227,76.0540184453,75.6258234519,75.8234519104,75.4940711462,75.3293807642,75.790513834,76.0210803689,75.4611330698,76.7457180501,77.1739130435,75.9222661397,76.4492753623,76.5151515152,76.9433465086,76.8774703557,76.7127799736,76.5480895916,76.6139657444,76.7127799736,76.7127799736,76.7127799736,76.8774703557,76.8774703557,75.8893280632,75.8893280632,76.2187088274,76.6469038208,75.9881422925,76.7127799736,77.7997364954,77.0421607378,76.6139657444,76.1528326746,75.2733860343,74.1798418972,75.0098814229,75.0098814229,,
Late-demographic dividend,LTE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1076017154,35.11392886,35.2286737171,35.226390853,35.2122253005,35.5136706571,35.5223355436,35.5279214653,35.5417914754,35.415331478,35.3969850349,35.0365038149,35.0821272026,35.1008690567,35.0421054817,34.9956272816,35.0501325881,35.0510744813,35.1674893219,35.2162919145,35.2388871626,35.430274403,35.5317097032,35.8392767132,,
Lithuania,LTU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.068283344,53.1748564135,49.8723675814,54.4033184429,54.4192724952,54.5149968092,54.6426292278,55.7753669432,54.5309508615,46.2029355456,46.02744097,40.5392469687,41.5491384812,45.2616464582,44.5229738354,43.0105296745,42.6342241723,42.9038691663,44.2329477463,44.7697609854,45.3489485273,46.1332269645,47.1252992817,47.9839095872,,
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4208494208,49.4208494208,49.4208494208,49.4208494208,49.4208494208,49.8069498069,49.8069498069,50.5791505792,50.5791505792,50.4633204633,50.5945945946,50.6833976834,50.7413127413,50.5328185328,50.5752895753,50.6833976834,,
Latvia,LVA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6778570969,40.4206058267,40.8386391408,29.4552704354,30.1305550196,28.4905781722,28.1207794713,25.9984564924,25.5321885652,25.4196411345,25.6447359959,25.4357193389,26.400411602,27.8796064056,29.8250691363,29.5678178661,29.3427230047,29.4789321325,29.0006426735,29.1961414791,29.6075908652,30.1817012381,30.1061434545,30.3071727243,,
"Macao SAR, China",MAC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,52.3591880629,52.8296814088,53.4346014249,54.017116996,54.7116547923,55.4241161446,55.8722050455,56.5443383967,56.972263297,57.5906259802,60.0707980463,58.6324326746,59.209052207,59.6683844947,60.3114496975,60.8335200538,61.6177459108,62.5543356487,62.747031145,64.8218686982,65.1803719471,65.3753080887,65.5904100381,65.839121667,65.8704907013,66.0923145866,66.4709836433,66.6457539771,67.362760475,67.9879005153,68.014788259,68.5995966838,68.8124579879,69.3793412503,68.8976025095,69.3838225409,69.2247367242,69.406228994,68.7721263724,68.6802599149,68.0483979386,67.853461797,69.1821644634,67.311225633,67.1947120771,67.0983643289,67.1297333632,67.1767869146,67.2251848532,67.1931436254,67.4519381582,68.1223392337,68.5447008739,68.5447008739,68.5447008739,,
Monaco,MCO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8825676909,77.6024279211,77.6259866424,77.6191922259,77.6191922259,77.6427703524,77.6663628077,77.7203647416,77.3722627737,77.2201946472,77.0681265207,76.9090355948,76.703163017,75.9805411979,75.4940711462,75.5548799027,75.4332623898,75.1596229857,75.0380517504,74.9467275495,74.8630553865,74.8479318735,74.7794341345,74.8068147247,,
Madagascar,MDG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.4343639303,60.4773532345,60.5203425388,60.563331843,60.6063211473,60.6493104516,60.6922997558,60.7352890601,60.7868762252,60.8212676686,60.855659112,60.9072462771,60.9416377205,61.0018227465,61.4901812429,61.4987791038,61.7825085119,61.904598136,61.9389895794,61.9733810228,62.0335660488,62.076555353,62.136740379,62.1797296833,62.2399147092,62.2829040135,62.3172954569,62.368882622,62.4118719263,62.4634590914,62.5064483956,62.540839839,62.7471884995,62.7299927778,62.7299927778,62.9294631496,64.4667606699,66.1863328404,67.9231007325,69.642672903,70.2324861574,70.2324861574,70.2324861574,70.2324861574,70.318464766,70.318464766,70.318464766,70.6658183444,71.1816899955,71.1816899955,71.1676793372,71.1848675221,71.184255758,71.184255758,71.184255758,,
Maldives,MDV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,20,20,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,30,33.3333333333,40,40,36.6666666667,30,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.3333333333,26.3333333333,26.3333333333,26.3333333333,26.3333333333,26.3333333333,,
Middle East & North Africa,MEA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.7165101412,25.708057319,25.7332378313,25.7407119056,25.7635790139,25.7642018534,25.8223928605,25.8524671118,25.9158187893,25.9853098849,26.2567789409,26.3624837061,26.4095575955,26.4247727295,26.341756823,26.3713862945,26.3647129901,26.3391764786,26.4444367331,26.3415788682,26.017131707,26.0913157176,26.1730325542,26.6950291001,27.1880919777,27.6499736182,28.1656153988,28.6841756378,29.1176556949,29.5924746481,29.8294392378,30.0002740499,34.5747733527,34.6226431043,34.6091185648,34.6480425454,34.5639999893,34.6693223405,34.566276027,34.4763823281,34.5584104395,34.6318166571,34.6930992601,34.7681836948,33.3247765523,33.3112741587,33.3491773537,33.1363462452,33.0972363506,33.1318952224,33.1471996783,33.1693530659,33.2386165111,33.2739892941,33.2817009547,,
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,50.575374881,50.5048998174,50.4688906608,50.4380256694,50.4020165128,50.3685794388,50.3299981995,50.2939890429,50.2631240515,50.2250572288,49.8665089123,49.9755652152,50.1041693459,50.1818462409,50.1818462409,50.1818462409,50.2075670671,50.5146737313,50.4117904267,50.5054142339,50.5208467296,50.5748604645,51.9663571594,51.9717585329,52.1798400165,52.1829265156,52.7534144397,53.0111371177,53.5250392243,54.0914118161,54.6073715888,54.6192031688,54.6207464184,54.6258905836,54.6284626662,54.6876205664,54.6876205664,54.6953368142,54.6958512307,54.6979088968,54.8110805319,54.8110805319,54.8110805319,54.8213688624,54.8213688624,54.8213688624,54.8882430104,54.890815093,54.890815093,54.890815093,54.890815093,54.890815093,54.890815093,54.890815093,54.890815093,,
Marshall Islands,MHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,72.2222222222,72.2222222222,72.2222222222,72.2222222222,72.2222222222,72.2222222222,72.2222222222,72.2222222222,66.6666666667,63.8888888889,63.8888888889,63.8888888889,,
Middle income,MIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.1583677611,34.3673512169,34.5886999252,34.7897330981,35.0283775729,35.1706237801,35.3781779495,35.5790730048,35.9223836298,36.0152941622,36.2178173362,36.3620941205,36.6691495317,36.8228396809,36.9870110725,36.9153923028,37.0603273184,37.2133683272,37.3668602607,37.533670451,37.5561137199,37.8583813404,38.1090262471,38.5018441667,38.9307630482,39.3106440442,39.6503270545,39.9032390118,40.1696195565,40.3958634706,40.637124316,37.0892156238,37.1761019869,37.2844641725,37.373032855,37.4223254353,37.6274994176,37.6909067046,37.7566447796,37.7831040352,37.7334040938,37.74947691,37.6183096578,37.7048711349,37.5170526375,37.4876912226,37.5123966976,37.5162052975,37.0701280454,37.1353104258,36.7848369256,36.8409504104,36.9528651906,36.9936115386,37.1757706233,,
"Macedonia, FYR",MKD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3959889894,51.0027526543,50.9634290208,50.6095163193,50.7274872198,50.4522217853,50.7668108533,50.4128981518,48.5646873771,48.8399528116,52.457727094,51.1600471884,49.6264254817,48.2894219426,48.1321274086,42.6476416964,42.1323820848,40.1665344964,44.3695479778,44.3298969072,50.2379064235,49.9603489294,50.0793021412,50.0793021412,,
Mali,MLI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.9779214712,25.9820191937,25.9861169162,25.9902146387,25.9943123612,25.9975905392,26.0025078062,26.0025078062,26.0025078062,26.043485031,26.043485031,26.043485031,26.043485031,26.0844622559,26.1254394807,26.2885288357,26.2868897467,26.2868897467,26.2909874692,26.2909874692,26.2934461027,26.2934461027,26.2934461027,26.2934461027,26.3098369926,26.3122956261,26.3122956261,26.3262278825,26.3262278825,26.330325605,26.33852105,26.4221145887,27.1597046362,28.8889435252,29.0274465452,30.0363058212,30.8558503184,30.8558503184,30.8558503184,31.6344175907,32.1867905818,32.5228038256,33.3767691917,32.6104950868,33.1030413296,33.1636876224,33.2710479515,33.2333489047,33.6385317041,33.6431211533,34.1348478516,34.1348478516,33.7660528278,33.7660528278,33.7660528278,,
Malta,MLT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.25,53.125,50,46.875,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,40.625,40.625,43.75,43.75,43.75,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,34.375,34.375,31.25,28.125,28.125,28.125,31.25,31.25,32.5,31.25,29.0625,28.75,29.0625,29.0625,29.0625,32.28125,32.28125,32.1875,31.96875,31.96875,31.96875,,
Myanmar,MMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.9592373841,16.0204425131,16.0770572574,16.2499617468,16.1933470025,16.4335771338,16.4748905958,16.4764207241,16.4748905958,16.5269149555,16.5330354684,16.5330354684,15.7939835358,15.8108149463,15.8322367414,15.8551886648,15.8460078955,15.8628393059,15.8781405882,15.890381614,15.9454662301,15.9760687946,15.9714784099,15.9469963583,15.9577072559,15.9668880252,15.9469963583,15.8720200753,15.9056828962,15.9561771276,15.9378155889,15.9102732809,15.9837194357,15.9454662301,15.9898399486,16.0724668727,16.0954187961,16.0862380267,16.2331303363,16.5437463659,16.7380726505,16.7166508553,16.8038681642,16.9599951027,17.2385820987,17.7467978637,18.3376178235,18.7919976734,19.0433185367,19.1746012308,19.2227035467,19.2130444768,19.2732896429,19.3620995896,19.4999081276,,
Middle East & North Africa (excluding high income),MNA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,23.2403360489,23.2278418044,23.2561852295,23.2622009769,23.2907757769,23.2876522158,23.3607666839,23.3959356685,23.474024697,23.5584765351,23.9057702586,24.0371912013,24.0908659708,24.1012778895,23.9885977922,24.0201806121,24.0047941101,23.9649974433,24.0954934902,23.9550482766,23.5261466415,23.6160061268,23.6962241755,23.7768147396,23.8142328614,23.8166623091,23.8852884217,23.9630307476,23.9294580943,23.9400319762,24.2232593007,24.4328373404,24.5908694415,24.6509115056,24.633095556,24.6834730459,24.5736226767,24.7103311684,24.5628151051,24.4293690146,24.533603889,24.6167835501,24.6869356471,24.7879445563,22.9108035536,22.9011810791,22.9496749115,22.6838774613,22.6621719674,22.7119709117,22.7326854355,22.7670391423,22.8637088487,22.8671793993,22.8779590524,,
Montenegro,MNE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2899628253,38.2156133829,38.1412639405,38.2156133829,38.0669144981,38.1412639405,38.1412639405,16.5895910781,17.1241635688,17.2044609665,,
Mongolia,MNG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,90.5552408661,90.5552408661,90.5552408661,90.5539535003,90.5552408661,90.5552408661,90.5552408661,90.5552408661,90.5352866964,90.555884549,90.5552408661,90.5552408661,90.5552408661,90.5552408661,90.5552408661,80.8156749659,81.0879528309,81.0506192229,80.2756250161,80.1945209712,80.1507505343,80.1546126316,80.4449136178,80.2073946291,80.1945209712,80.158474729,80.3889132058,80.6109838049,80.802801308,80.8826179871,81.1877236798,79.5527691238,76.67808131,76.2564690131,76.2564690131,76.2564690131,82.9649321558,83.1200597338,83.8602950642,83.9813074487,83.4882463503,83.4824532043,73.2485388398,73.1750302531,73.0254383481,73.5394835088,73.513736193,73.4725404877,73.1712968923,73.1146527974,73.0625144829,72.9909369448,72.9356445841,72.6952933907,72.6740518551,,
Northern Mariana Islands,MNP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,6.5217391304,,
Mozambique,MOZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,59.3211933162,59.3351814644,59.3478979628,59.3580711615,59.3707876599,59.3784175589,59.4114804547,59.5386454386,59.6708970218,59.7789872581,59.7789872581,59.803148605,59.8692743966,59.8692743966,59.8947073934,59.8947073934,59.8947073934,59.8947073934,59.8947073934,59.8947073934,59.9582898853,60.0600218724,60.0600218724,60.1871868562,60.2507693482,60.3143518401,60.4415168239,60.5050993159,60.5686818078,60.6322642997,60.6958467916,60.7212797884,60.7212797884,60.7848622803,60.8865942674,61.0201175004,61.2108649762,61.3380299601,61.2808057173,61.2299397238,61.3571047076,61.929347135,61.9929296269,62.1200946107,62.6287545461,62.5015895623,62.8830845138,63.1374144815,63.2900124622,63.5189094331,63.5189094331,63.5189094331,63.5189094331,63.5189094331,63.5189094331,,
Mauritania,MRT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.3448142039,38.3448142039,38.3457844184,38.3457844184,38.3457844184,38.3457844184,38.3457844184,38.3457844184,38.3554865625,38.3554865625,38.3166779858,38.3166779858,38.3040651984,38.2749587659,38.2710779082,38.2739885515,38.2749587659,38.2710779082,38.2739885515,38.2885417677,38.3079460561,38.3273503444,38.3467546328,38.3574269914,38.3768312797,38.3962355681,38.4156398564,38.4350441448,38.4544484331,38.4748229359,38.48452508,38.4961676531,38.5078102261,38.5466188028,38.5757252353,38.5660230911,38.5660230911,38.5660230911,38.5660230911,38.5660230911,38.5291549432,38.4806442224,38.4806442224,38.479674008,38.479674008,38.479674008,38.479674008,38.479674008,38.4699718638,38.5281847288,38.479674008,38.479674008,38.5281847288,38.5281847288,38.5281847288,,
Mauritius,MUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.7684729064,49.2610837438,49.2610837438,49.2610837438,49.7536945813,48.7684729064,51.724137931,54.6798029557,54.6798029557,55.1724137931,55.1724137931,55.6650246305,55.6650246305,55.6650246305,55.6650246305,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,56.157635468,55.6650246305,55.1724137931,54.6798029557,54.1871921182,53.6945812808,52.7093596059,51.724137931,51.2315270936,50.7389162562,50.2463054187,50.2463054187,49.2610837438,49.7536945813,50.2463054187,49.2610837438,48.7684729064,48.275862069,47.2906403941,46.3054187192,45.3201970443,44.8275862069,44.8275862069,44.8275862069,43.842364532,42.8571428571,42.3645320197,42.3645320197,41.8719211823,,
Malawi,MWI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.941450997,35.0021213407,35.5324565125,36.0627916843,38.215952482,38.7462876538,38.2371658888,39.3190496394,39.8493848112,39.3190496394,40.9100551549,41.4403903267,41.9707254985,42.0025456088,41.472210437,41.4934238439,41.5252439542,42.0873992363,42.1086126432,40.6236741621,41.6843445057,42.7450148494,41.7904115401,42.3207467119,42.4798472635,43.5405176071,43.5935511243,43.6465846415,44.1769198133,44.7390750955,45.820958846,45.2906236742,45.2906236742,43.1692829868,45.3966907085,46.4573610522,46.987696224,48.5787017395,49.6393720832,50.169707255,51.2303775986,51.2303775986,52.8213831141,52.8213831141,54.9427238014,56.0564276623,52.8744166313,57.6474331778,58.1777683496,60.2991090369,59.2384386933,60.8294442087,61.4128128978,61.4128128978,61.4128128978,,
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,9.4917059808,9.7026327804,10.0873535231,10.2784964237,10.9401917516,10.9636280627,11.1626845229,11.592147314,11.763201948,12.0450464161,12.2803226297,12.5801247907,12.8281844468,13.0101963172,13.3446963932,13.5942778877,13.9960432202,14.4574646173,14.8144879014,15.1018109877,15.5257951606,15.709633237,16.0057829858,16.0304367676,16.7554405722,17.84020697,18.8860143053,19.7957692893,20.7822249277,20.8360980064,20.9283214123,20.9551057678,21.2409070157,21.4923147162,21.4630954193,21.4953583929,21.4752701263,21.4180490032,21.3696545427,21.3705676457,21.2567341348,21.2816922843,21.5550144575,21.6192360371,21.7397656369,21.645716025,21.9616496728,21.9172119921,22.2279713894,22.7240907016,23.1897732461,23.5428397504,23.8593821336,23.8593821336,23.8593821336,,
North America,NAC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,28.343176723,28.1574434653,28.0248590332,27.8986353665,27.7337266306,27.7229883874,27.6899518532,27.6969043179,27.6580603665,27.5809203332,27.5009313782,27.4435146489,27.380674011,27.3210110166,27.3184360297,27.3158610427,27.2975621996,27.1510070938,27.1231753204,27.095398334,27.0676213476,27.2661144872,27.2873718259,27.3085743777,27.3298317164,27.3509794812,27.1064105121,27.1056434947,27.1047669034,27.103999886,27.1031780817,27.0232987007,26.8906594815,26.7948370965,26.743342837,26.5366864411,26.4527528254,26.4304545345,26.3859675267,26.4037100093,26.4274836926,26.3253225881,26.3734725135,26.2426624772,26.2580551155,26.0288527061,26.191609314,26.2005495319,25.9800295817,25.8590876148,25.6163100886,25.8384472764,25.682205671,25.7939650172,25.6849686804,,
Namibia,NAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,46.9360735585,46.9360735585,46.9360735585,46.9409321138,46.9409321138,46.9409321138,46.9445760303,46.9445760303,46.9445760303,46.947005308,46.9494345856,46.9494345856,46.9494345856,46.9494345856,46.9494345856,46.9518638633,46.9518638633,46.9530785021,46.9530785021,46.9542931409,46.9542931409,46.9542931409,46.9603663351,46.9603663351,46.9603663351,46.9603663351,46.9603663351,46.9603663351,46.9603663351,46.9603663351,46.9603663351,46.9603663351,47.0065226105,47.0672545519,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1522792698,47.1377036038,47.1377036038,47.1377036038,47.1389182427,47.1389182427,47.1389182427,47.1389182427,47.1389182427,47.1389182427,,
New Caledonia,NCL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,14.2778993435,14.2778993435,14.2778993435,14.3326039387,14.3326039387,14.3326039387,14.3326039387,14.3873085339,14.3873085339,14.3873085339,14.3873085339,14.4420131291,14.4420131291,14.4420131291,14.4420131291,14.4967177243,14.4967177243,14.4967177243,14.4967177243,14.4967177243,14.4967177243,14.8796498906,15.3172866521,15.8643326039,15.2078774617,14.6061269147,14.0043763676,13.4573304158,12.9102844639,12.6914660832,12.5273522976,12.5820568928,12.5820568928,12.636761488,12.7461706783,12.8555798687,13.0196936543,13.1291028446,13.2932166302,13.4026258206,13.5667396061,13.6761487965,13.3260393873,12.943107221,12.5875273523,12.2866520788,11.9310722101,11.5207877462,11.2472647702,10.8643326039,10.4102844639,10.0820568928,10.0765864333,10.0787746171,10.0787746171,,
Niger,NER,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.8677666377,24.8677666377,24.8677666377,24.8677666377,24.8677666377,24.8677666377,24.8677666377,25.4022262572,25.4014368043,24.630930765,24.6546143523,24.6127733481,24.3262019421,23.509907634,23.509907634,23.509907634,23.509907634,23.509907634,23.6504302518,24.2519933686,23.9046340886,23.9677903213,24.4809347122,24.2993605431,24.2993605431,24.6940869977,24.4825136181,24.7098760559,24.7927686114,26.0890502882,26.924291466,27.6308518197,27.6308518197,27.6308518197,28.4203047288,28.4203047288,28.4203047288,28.4203047288,29.209757638,29.209757638,29.9992105471,29.9992105471,30.3244651457,30.3718323202,33.9188442409,33.9377911108,34.5638272677,34.5638272677,34.5638272677,34.7217178495,35.1164443041,35.3532801768,36.0637877951,36.0637877951,36.0637877951,,
